10.10038,8.174127,-45.98985,0.8,0.8,0.8
0.20838,0.1249621,-50.04917,1,1,1
1.203158,0.1249623,-50.07001,1,1,1
2.197945,0.1249619,-50.09084,1,1,1
3.192729,0.1249619,-50.11168,1,1,1
3.89658,0.1940908,-50.81786,1,1,1
4.088441,0.3349826,-52.23111,1,1,1
8.007402,0.009040562,-49.05306,0.8,0.8,0.8
1.41518,1.119964,7.563008,1,1,1
5.819719,1.119966,-11.97987,1,1,1
9.924695,1.119963,-15.26628,1,1,1
12.56748,1.119963,-21.08558,1,1,1
10.70054,1.119964,-45.37227,0.8,0.8,0.8
3.653331,4.141228,-29.85424,0.08162404,0.1328682,0.02721176
6.312468,3.977594,-31.54664,0.08162404,0.1328682,0.02721176
17.67188,6.62734,-5.281355,0.8,0.8,0.8
10.70054,2.604526,-45.37227,0.8,0.8,0.8
14.38463,24.91182,58.68711,0.07323892,0.05666228,0.03630581
6.269,6.795861,-31.74242,0.08162404,0.1328682,0.02721176
10.70054,4.089087,-45.37227,0.8,0.8,0.8
3.484473,9.764828,-31.24744,0.08162404,0.1328682,0.02721176
6.162,9.488509,-32.2248,0.08162404,0.1328682,0.02721176
10.70054,5.573648,-45.37227,0.8,0.8,0.8
10.70054,7.058214,-45.37227,0.8,0.8,0.8
10.21769,8.207821,-46.03221,0.8,0.8,0.8
0.2789395,0.1249623,-50.01089,1,1,1
1.277547,0.1249621,-50.03878,1,1,1
2.276161,0.1249619,-50.06667,1,1,1
3.274773,0.1249619,-50.09457,1,1,1
3.89658,0.2130482,-50.99314,1,1,1
4.005217,0.3650062,-52.51635,1,1,1
8.125311,0.007308426,-49.05306,0.8,0.8,0.8
1.886024,1.123963,7.523694,1,1,1
6.215219,1.123966,-11.55069,1,1,1
9.921486,1.12397,-16.71198,1,1,1
12.90641,1.123963,-20.96989,1,1,1
16.46985,1.12396,-21.93999,1,1,1
10.70054,1.123963,-45.5845,0.8,0.8,0.8
3.507029,3.866341,-32.66046,0.08162404,0.1328682,0.02721176
6.507434,3.980044,-31.6067,0.08162404,0.1328682,0.02721176
18.09467,6.64392,-5.281356,0.8,0.8,0.8
10.70054,2.59453,-45.5845,0.8,0.8,0.8
0.8690557,7.348913,-28.88437,0.08162404,0.1328682,0.02721176
4.037841,7.438871,-28.52292,0.08162404,0.1328682,0.02721176
6.429651,6.767874,-31.94601,0.08162404,0.1328682,0.02721176
10.70054,4.065095,-45.5845,0.8,0.8,0.8
3.803791,10.04727,-30.34726,0.08162404,0.1328682,0.02721176
6.36167,9.500325,-32.2426,0.08162404,0.1328682,0.02721176
10.70054,5.535663,-45.5845,0.8,0.8,0.8
4.046329,13.78035,-28.45672,0.08162404,0.1328682,0.02721176
10.70054,7.006229,-45.5845,0.8,0.8,0.8
10.37477,8.252942,-46.02328,0.8,0.8,0.8
0.3489275,0.1249623,-50.00509,1,1,1
1.34812,0.1249621,-50.03998,1,1,1
2.347309,0.1249619,-50.07487,1,1,1
3.346501,0.1249616,-50.10976,1,1,1
3.897603,0.2280526,-51.16054,1,1,1
4.028404,0.3712192,-52.59765,1,1,1
8.244452,0.00226216,-49.05306,0.8,0.8,0.8
2.358327,1.124763,7.536637,1,1,1
6.287544,1.124766,-13.55797,1,1,1
9.921486,1.124763,-18.05862,1,1,1
12.75931,1.124763,-22.29961,1,1,1
10.70054,1.124763,-45.79277,0.8,0.8,0.8
15.76873,12.81927,56.46888,0.07323892,0.05666228,0.03630581
12.94425,6.638171,-5.281354,0.8,0.8,0.8
18.51942,6.657628,-5.281356,0.8,0.8,0.8
10.70054,2.581665,-45.79277,0.8,0.8,0.8
1.042303,7.097925,-30.14938,0.08162404,0.1328682,0.02721176
4.255225,7.436345,-28.56844,0.08162404,0.1328682,0.02721176
6.651469,6.790944,-31.88108,0.08162404,0.1328682,0.02721176
10.70054,4.038569,-45.79277,0.8,0.8,0.8
3.934647,9.878883,-30.9362,0.08162404,0.1328682,0.02721176
6.515969,9.450893,-32.45384,0.08162404,0.1328682,0.02721176
10.70054,5.495473,-45.79277,0.8,0.8,0.8
10.70054,6.952372,-45.79277,0.8,0.8,0.8
10.45448,8.241766,-46.11941,0.8,0.8,0.8
0.4187398,0.1249623,-50.00617,1,1,1
1.417822,0.1249621,-50.04805,1,1,1
2.416907,0.1249619,-50.08992,1,1,1
3.415991,0.1249619,-50.13179,1,1,1
3.901167,0.2413554,-51.31708,1,1,1
4.050784,0.3767681,-52.67867,1,1,1
2.834722,1.124922,7.637418,1,1,1
8.390407,1.124923,-1.120963,0.8,0.8,0.8
10.13401,1.124923,-18.45688,1,1,1
13.51377,1.124923,-20.96989,1,1,1
8.368049,1.124922,-49.04887,0.8,0.8,0.8
5.041495,13.16412,60.28953,0.07323892,0.05666228,0.03630581
4.19296,4.082125,-30.57473,0.08162404,0.1328682,0.02721176
13.34829,6.647586,-5.281354,0.8,0.8,0.8
18.94618,6.671027,-5.281356,0.8,0.8,0.8
10.70054,2.568482,-45.99721,0.8,0.8,0.8
1.297859,7.323548,-29.03105,0.08162404,0.1328682,0.02721176
4.697718,7.751318,-27.03281,0.08162404,0.1328682,0.02721176
7.349549,7.20646,-29.87064,0.08162404,0.1328682,0.02721176
10.70054,4.012043,-45.99721,0.8,0.8,0.8
4.13025,9.863849,-31.01477,0.08162404,0.1328682,0.02721176
6.933485,9.73081,-31.57607,0.08162404,0.1328682,0.02721176
10.70054,5.455603,-45.99722,0.8,0.8,0.8
10.70054,6.899167,-45.99721,0.8,0.8,0.8
10.48498,8.197318,-46.27924,0.8,0.8,0.8
0.4884965,0.1249623,-50.00902,1,1,1
1.487291,0.1249621,-50.05787,1,1,1
2.486091,0.1249619,-50.10672,1,1,1
3.48489,0.1249616,-50.15556,1,1,1
3.904587,0.2541182,-51.4692,1,1,1
4.101951,0.3767681,-52.70682,1,1,1
8.355017,0.007992892,-49.22266,0.8,0.8,0.8
6.968554,1.124958,-13.42821,1,1,1
10.03717,1.124955,-20.06664,1,1,1
13.77868,1.124955,-21.08558,1,1,1
8.486538,1.124955,-49.05306,0.8,0.8,0.8
6.250662,13.92063,67.80715,0.07323892,0.05666228,0.03630581
4.67356,4.267255,-28.76498,0.08162404,0.1328682,0.02721176
13.75371,6.657176,-5.281354,0.8,0.8,0.8
19.32439,6.670108,-5.424335,0.8,0.8,0.8
10.80844,2.56991,-46.05882,0.8,0.8,0.8
4.66685,7.400534,-28.80982,0.08162404,0.1328682,0.02721176
7.371866,7.055389,-30.6699,0.08162404,0.1328682,0.02721176
10.80844,4.014861,-46.05882,0.8,0.8,0.8
4.34591,9.890968,-30.95457,0.08162404,0.1328682,0.02721176
7.239836,9.861294,-31.19514,0.08162404,0.1328682,0.02721176
10.70054,5.416542,-46.19796,0.8,0.8,0.8
4.422322,13.01848,-30.44393,0.08162404,0.1328682,0.02721176
10.80844,6.904769,-46.05882,0.8,0.8,0.8
10.58044,8.197318,-46.35284,0.8,0.8,0.8
0.5582156,0.1249621,-50.01261,1,1,1
1.556654,0.1249621,-50.06843,1,1,1
2.555094,0.1249619,-50.12424,1,1,1
3.553535,0.1249616,-50.18007,1,1,1
3.907893,0.2664566,-51.61703,1,1,1
4.152783,0.3767681,-52.73557,1,1,1
8.355021,0.01793825,-49.37661,0.8,0.8,0.8
7.567833,1.124962,-11.7282,1,1,1
10.07037,1.12496,-21.08558,1,1,1
13.6457,1.124961,-22.29961,1,1,1
8.609552,1.124961,-49.05306,0.8,0.8,0.8
17.86465,12.60125,53.94643,0.07323892,0.05666228,0.03630581
14.16055,6.667043,-5.281354,0.8,0.8,0.8
10.88157,2.566746,-46.165,0.8,0.8,0.8
1.628434,6.959389,-30.87034,0.08162404,0.1328682,0.02721176
4.975787,7.517877,-28.26068,0.08162404,0.1328682,0.02721176
7.276933,6.820972,-31.8793,0.08162404,0.1328682,0.02721176
10.88157,4.008532,-46.165,0.8,0.8,0.8
4.50742,9.811696,-31.24799,0.08162404,0.1328682,0.02721176
7.382248,9.792644,-31.47234,0.08162404,0.1328682,0.02721176
10.70054,5.37836,-46.39512,0.8,0.8,0.8
4.404027,12.4416,-31.90746,0.08162404,0.1328682,0.02721176
10.88157,6.892104,-46.16501,0.8,0.8,0.8
10.67542,8.197318,-46.42705,0.8,0.8,0.8
0.6279035,0.1249623,-50.01674,1,1,1
1.625932,0.1249621,-50.07952,1,1,1
2.623959,0.1249619,-50.14231,1,1,1
3.621986,0.1249614,-50.2051,1,1,1
3.911095,0.2784066,-51.76078,1,1,1
4.203381,0.3767681,-52.76472,1,1,1
8.355024,0.02764981,-49.52784,0.8,0.8,0.8
4.900997,1.124963,-30.10306,0.08162404,0.1328682,0.02721176
10.36075,1.124962,-21.08558,1,1,1
16.44087,1.124963,-15.54977,1,1,1
10.56042,1.124962,-44.66805,0.8,0.8,0.8
8.733926,1.124962,-49.05306,0.8,0.8,0.8
1.969906,4.262225,-28.68626,0.08162404,0.1328682,0.02721176
4.349436,3.800001,-33.46734,0.08162404,0.1328682,0.02721176
14.56887,6.67721,-5.281355,0.8,0.8,0.8
10.56042,2.721144,-44.66805,0.8,0.8,0.8
10.88157,2.554098,-46.36198,0.8,0.8,0.8
1.84756,7.009795,-30.63089,0.08162404,0.1328682,0.02721176
5.291293,7.633586,-27.72242,0.08162404,0.1328682,0.02721176
7.37699,6.747753,-32.29156,0.08162404,0.1328682,0.02721176
10.56042,4.317329,-44.66805,0.8,0.8,0.8
10.88157,3.983238,-46.36198,0.8,0.8,0.8
10.56042,5.913502,-44.66805,0.8,0.8,0.8
10.70054,5.341048,-46.58882,0.8,0.8,0.8
4.582648,12.39886,-32.04484,0.08162404,0.1328682,0.02721176
10.56042,7.509683,-44.66805,0.8,0.8,0.8
10.88157,6.841515,-46.36198,0.8,0.8,0.8
10.70054,8.151772,-46.58881,0.8,0.8,0.8
0.6975652,0.1249623,-50.02136,1,1,1
1.69513,0.1249621,-50.09111,1,1,1
2.692695,0.1249619,-50.16087,1,1,1
3.69026,0.1249614,-50.23063,1,1,1
3.914199,0.2899904,-51.9006,1,1,1
4.253772,0.3767681,-52.79424,1,1,1
8.355028,0.03713928,-49.67645,0.8,0.8,0.8
4.957062,1.12496,10.8923,0.8,0.8,0.8
7.434467,1.124962,-16.55192,1,1,1
10.68387,1.124963,-20.96989,1,1,1
16.39357,1.124962,-16.61094,1,1,1
10.56042,1.124963,-44.89482,0.8,0.8,0.8
8.859694,1.124963,-49.05306,0.8,0.8,0.8
2.179101,4.248828,-28.83442,0.08162404,0.1328682,0.02721176
10.70054,7.437489,2.534143,0.8,0.8,0.8
14.9787,6.687687,-5.281355,0.8,0.8,0.8
10.56042,2.705171,-44.89482,0.8,0.8,0.8
10.88157,2.54174,-46.55553,0.8,0.8,0.8
2.198206,7.427475,-28.56119,0.08162404,0.1328682,0.02721176
4.932404,6.944452,-31.17337,0.08162404,0.1328682,0.02721176
7.507565,6.70121,-32.57264,0.08162404,0.1328682,0.02721176
10.56042,4.285373,-44.89482,0.8,0.8,0.8
10.88157,3.95852,-46.55553,0.8,0.8,0.8
4.985088,9.947449,-30.86547,0.08162404,0.1328682,0.02721176
7.977089,10.01245,-30.85751,0.08162404,0.1328682,0.02721176
10.56042,5.865581,-44.89482,0.8,0.8,0.8
10.70054,5.304589,-46.77915,0.8,0.8,0.8
4.845137,12.55804,-31.6833,0.08162404,0.1328682,0.02721176
10.56042,7.445779,-44.89482,0.8,0.8,0.8
10.88157,6.792078,-46.55553,0.8,0.8,0.8
10.70054,8.091007,-46.77915,0.8,0.8,0.8
0.7671908,0.1249621,-50.02647,1,1,1
1.764244,0.1249619,-50.10319,1,1,1
2.761298,0.1249619,-50.17991,1,1,1
3.758352,0.1249614,-50.25662,1,1,1
3.917645,0.301132,-52.03579,1,1,1
4.303952,0.3767681,-52.82412,1,1,1
8.355032,0.04641364,-49.82251,0.8,0.8,0.8
5.413609,1.124959,10.35912,0.8,0.8,0.8
10.49865,1.124963,-1.120963,0.8,0.8,0.8
10.97732,1.124963,-20.96989,1,1,1
14.55216,1.124962,-22.28273,1,1,1
10.68591,1.124963,-44.94028,0.8,0.8,0.8
8.986891,1.124963,-49.05306,0.8,0.8,0.8
2.198528,3.990647,-31.42459,0.08162404,0.1328682,0.02721176
10.82531,7.260914,0.7109049,0.8,0.8,0.8
15.39011,6.698473,-5.281355,0.8,0.8,0.8
10.68591,2.708171,-44.94028,0.8,0.8,0.8
10.88157,2.529658,-46.74578,0.8,0.8,0.8
9.672213,26.33959,65.70464,0.07323892,0.05666228,0.03630581
7.77566,6.756851,-32.35261,0.08162404,0.1328682,0.02721176
10.68591,4.291402,-44.94028,0.8,0.8,0.8
10.88157,3.934362,-46.74578,0.8,0.8,0.8
5.203728,9.973617,-30.8147,0.08162404,0.1328682,0.02721176
10.68591,5.874611,-44.94028,0.8,0.8,0.8
10.70054,5.268954,-46.96623,0.8,0.8,0.8
5.173434,12.85449,-30.98458,0.08162404,0.1328682,0.02721176
10.68591,7.457827,-44.94028,0.8,0.8,0.8
10.88157,6.743759,-46.74578,0.8,0.8,0.8
10.70054,8.031615,-46.96623,0.8,0.8,0.8
0.8367802,0.1249621,-50.03207,1,1,1
1.833272,0.1249621,-50.11575,1,1,1
2.829766,0.1249619,-50.19942,1,1,1
3.82626,0.1249614,-50.2831,1,1,1
3.927174,0.3106606,-52.1551,1,1,1
4.353923,0.3767681,-52.85434,1,1,1
8.355036,0.05547972,-49.96612,0.8,0.8,0.8
8.099305,1.124963,36.45496,1,1,1
7.433396,1.124963,-19.93131,1,1,1
10.88787,1.124963,-22.29961,1,1,1
10.70054,1.124963,-45.14051,0.8,0.8,0.8
9.115555,1.124963,-49.05306,0.8,0.8,0.8
2.415969,4.012186,-31.22601,0.08162404,0.1328682,0.02721176
5.837142,4.308963,-28.53507,0.08162404,0.1328682,0.02721176
15.80314,6.709577,-5.281355,0.8,0.8,0.8
10.70054,2.694941,-45.14051,0.8,0.8,0.8
10.88157,2.517853,-46.93282,0.8,0.8,0.8
10.07327,25.20128,59.96247,0.07323892,0.05666228,0.03630581
4.909288,6.480728,-33.53616,0.08162404,0.1328682,0.02721176
8.011975,6.787605,-32.25691,0.08162404,0.1328682,0.02721176
10.70054,4.264919,-45.14051,0.8,0.8,0.8
10.88157,3.910746,-46.93282,0.8,0.8,0.8
5.342203,9.867042,-31.20277,0.08162404,0.1328682,0.02721176
10.70054,5.834898,-45.14052,0.8,0.8,0.8
10.70054,5.23412,-47.15015,0.8,0.8,0.8
10.70054,7.404874,-45.14052,0.8,0.8,0.8
10.88157,6.696529,-46.93281,0.8,0.8,0.8
10.70054,7.973558,-47.15015,0.8,0.8,0.8
0.9063287,0.1249623,-50.03815,1,1,1
1.902211,0.1249619,-50.12878,1,1,1
2.898096,0.1249619,-50.21942,1,1,1
3.893982,0.1249616,-50.31005,1,1,1
3.948266,0.3175237,-52.24857,1,1,1
4.403682,0.3767681,-52.88491,1,1,1
8.355041,0.0643423,-50.10734,0.8,0.8,0.8
4.354198,1.124964,-12.15241,1,1,1
7.529596,1.124962,-20.93524,1,1,1
11.53852,1.124963,-21.06837,1,1,1
10.70054,1.124963,-45.35713,0.8,0.8,0.8
9.245724,1.124963,-49.05306,0.8,0.8,0.8
2.604221,3.998342,-31.38144,0.08162404,0.1328682,0.02721176
10.56042,6.676619,-5.212088,0.8,0.8,0.8
16.21783,6.720996,-5.281355,0.8,0.8,0.8
10.70054,2.679907,-45.35713,0.8,0.8,0.8
10.88157,2.506309,-47.11674,0.8,0.8,0.8
2.707431,7.099477,-30.24736,0.08162404,0.1328682,0.02721176
5.448036,6.85307,-31.7339,0.08162404,0.1328682,0.02721176
9.399066,7.611338,-28.28647,0.08162404,0.1328682,0.02721176
10.70054,4.234852,-45.35712,0.8,0.8,0.8
10.88157,3.887657,-47.11674,0.8,0.8,0.8
5.561587,9.896209,-31.14482,0.08162404,0.1328682,0.02721176
10.70054,5.789796,-45.35713,0.8,0.8,0.8
10.70054,5.200062,-47.33102,0.8,0.8,0.8
5.554935,12.80597,-31.17933,0.08162404,0.1328682,0.02721176
10.70054,7.344743,-45.35712,0.8,0.8,0.8
10.88157,6.650352,-47.11674,0.8,0.8,0.8
10.70054,7.916799,-47.33102,0.8,0.8,0.8
0.9758276,0.1249621,-50.02723,1,1,1
1.971057,0.1249619,-50.12481,1,1,1
2.966285,0.1249619,-50.22239,1,1,1
3.896581,0.1413527,-50.4783,1,1,1
4.007072,0.3165529,-52.24954,1,1,1
4.453226,0.3767681,-52.89832,1,1,1
8.355043,0.07300909,-50.22874,0.8,0.8,0.8
4.642878,1.124966,-12.62775,1,1,1
10.91169,1.124963,-5.424335,0.8,0.8,0.8
11.82424,1.124963,-21.08558,1,1,1
15.47682,1.124961,-22.24168,1,1,1
10.70054,1.124963,-45.55213,0.8,0.8,0.8
9.36244,1.124963,-49.05306,0.8,0.8,0.8
2.815953,4.010664,-31.26019,0.08162404,0.1328682,0.02721176
6.300014,4.321221,-28.48132,0.08162404,0.1328682,0.02721176
16.62893,6.730943,-5.281355,0.8,0.8,0.8
10.70054,2.665233,-45.55213,0.8,0.8,0.8
10.70054,2.472228,-47.49142,0.8,0.8,0.8
2.907411,7.083812,-30.32744,0.08162404,0.1328682,0.02721176
5.632226,6.83989,-31.82006,0.08162404,0.1328682,0.02721176
8.455381,6.825959,-32.16689,0.08162404,0.1328682,0.02721176
10.70054,4.205503,-45.55213,0.8,0.8,0.8
10.70054,3.819495,-47.49142,0.8,0.8,0.8
2.971697,10.26087,-29.6718,0.08162404,0.1328682,0.02721176
5.6993,9.799444,-31.48471,0.08162404,0.1328682,0.02721176
10.70054,5.745773,-45.55213,0.8,0.8,0.8
10.70054,5.166762,-47.49142,0.8,0.8,0.8
10.70054,7.286047,-45.55213,0.8,0.8,0.8
10.70054,6.514029,-47.49143,0.8,0.8,0.8
10.70054,7.861296,-47.49142,0.8,0.8,0.8
1.045283,0.1249623,-50.03428,1,1,1
2.039808,0.1249619,-50.13881,1,1,1
3.034331,0.1249619,-50.24333,1,1,1
3.89658,0.157793,-50.66408,1,1,1
3.954296,0.3377826,-52.47996,1,1,1
4.502553,0.3767684,-52.92958,1,1,1
8.355046,0.08148486,-50.3654,0.8,0.8,0.8
5.001459,1.124966,-12.39379,1,1,1
11.33799,1.124963,-5.281356,0.8,0.8,0.8
11.77814,1.124962,-22.18733,1,1,1
16.36526,1.124962,-20.85563,1,1,1
10.70054,1.124963,-45.76068,0.8,0.8,0.8
9.495526,1.124963,-49.05306,0.8,0.8,0.8
3.044367,4.037436,-31.01429,0.08162404,0.1328682,0.02721176
5.945132,4.039517,-31.29825,0.08162404,0.1328682,0.02721176
17.04698,6.743003,-5.281355,0.8,0.8,0.8
10.70054,2.650907,-45.76068,0.8,0.8,0.8
10.70054,2.461374,-47.66645,0.8,0.8,0.8
3.043472,6.948201,-31.0228,0.08162404,0.1328682,0.02721176
5.56732,6.583635,-33.12094,0.08162404,0.1328682,0.02721176
8.636303,6.817359,-32.26844,0.08162404,0.1328682,0.02721176
10.70054,4.176853,-45.76068,0.8,0.8,0.8
10.70054,3.797784,-47.66645,0.8,0.8,0.8
3.032256,9.827628,-31.12951,0.08162404,0.1328682,0.02721176
6.151472,10.1721,-30.3028,0.08162404,0.1328682,0.02721176
10.70054,5.702797,-45.76067,0.8,0.8,0.8
10.70054,5.134195,-47.66645,0.8,0.8,0.8
10.70054,7.228741,-45.76068,0.8,0.8,0.8
10.70054,6.470606,-47.66645,0.8,0.8,0.8
10.0554,8.294683,-46.61794,0.8,0.8,0.8
10.70054,7.807019,-47.66645,0.8,0.8,0.8
1.114691,0.1249623,-50.04182,1,1,1
2.108458,0.1249619,-50.15329,1,1,1
3.102227,0.1249619,-50.26475,1,1,1
3.896581,0.1736472,-50.84376,1,1,1
3.962878,0.346364,-52.5892,1,1,1
8.35505,0.08977487,-50.49988,0.8,0.8,0.8
5.310228,1.124966,-12.63775,1,1,1
8.085152,1.124963,-22.29961,1,1,1
12.42006,1.124963,-21.08558,1,1,1
8.368134,1.124963,-49.02006,0.8,0.8,0.8
9.630238,1.124963,-49.05306,0.8,0.8,0.8
3.331897,4.114041,-30.27498,0.08162404,0.1328682,0.02721176
6.107606,4.021677,-31.51574,0.08162404,0.1328682,0.02721176
17.46686,6.75539,-5.281356,0.8,0.8,0.8
10.70054,2.636919,-45.96539,0.8,0.8,0.8
10.70054,2.450755,-47.83869,0.8,0.8,0.8
3.482941,7.374126,-28.9284,0.08162404,0.1328682,0.02721176
5.740553,6.570228,-33.22633,0.08162404,0.1328682,0.02721176
10.70054,4.148873,-45.96539,0.8,0.8,0.8
10.70054,3.776547,-47.83869,0.8,0.8,0.8
3.272687,9.932848,-30.80285,0.08162404,0.1328682,0.02721176
6.425242,10.26706,-30.03543,0.08162404,0.1328682,0.02721176
10.70054,5.66083,-45.96539,0.8,0.8,0.8
10.70054,5.102341,-47.83869,0.8,0.8,0.8
10.70054,7.172782,-45.96539,0.8,0.8,0.8
10.70054,6.428134,-47.8387,0.8,0.8,0.8
10.0554,8.228955,-46.81035,0.8,0.8,0.8
10.70054,7.753926,-47.83869,0.8,0.8,0.8
1.184039,0.1249621,-50.04512,1,1,1
2.177007,0.1249621,-50.16352,1,1,1
3.169973,0.1249616,-50.28192,1,1,1
3.89658,0.1889451,-51.01293,1,1,1
3.971243,0.3547299,-52.69143,1,1,1
7.933788,0.1496706,-51.09881,0.8,0.8,0.8
5.694181,1.124966,-12.22193,1,1,1
9.928795,1.124965,-15.22802,1,1,1
12.71841,1.124963,-21.08558,1,1,1
8.460676,1.124963,-49.05306,0.8,0.8,0.8
9.762388,1.124963,-49.05306,0.8,0.8,0.8
3.282853,3.897546,-32.44395,0.08162404,0.1328682,0.02721176
6.316345,4.026351,-31.50849,0.08162404,0.1328682,0.02721176
17.88706,6.767622,-5.281355,0.8,0.8,0.8
10.78022,2.634421,-46.05882,0.8,0.8,0.8
10.70054,2.440368,-48.00349,0.8,0.8,0.8
3.398549,6.865557,-31.4737,0.08162404,0.1328682,0.02721176
5.932509,6.575116,-33.23835,0.08162404,0.1328682,0.02721176
10.78022,4.14386,-46.05882,0.8,0.8,0.8
10.70054,3.755774,-48.00349,0.8,0.8,0.8
3.447486,9.85985,-31.06329,0.08162404,0.1328682,0.02721176
10.70054,5.619841,-46.16166,0.8,0.8,0.8
10.70054,5.07118,-48.00349,0.8,0.8,0.8
10.78022,7.162758,-46.05882,0.8,0.8,0.8
10.70054,6.386587,-48.00349,0.8,0.8,0.8
10.0554,8.164762,-46.99443,0.8,0.8,0.8
10.70054,7.701992,-48.0035,0.8,0.8,0.8
1.253332,0.1249621,-50.05213,1,1,1
2.245449,0.1249619,-50.17746,1,1,1
3.237564,0.1249616,-50.3028,1,1,1
3.89658,0.2037146,-51.17984,1,1,1
3.989843,0.3608871,-52.77583,1,1,1
8.02453,0.146137,-51.12096,0.8,0.8,0.8
6.049019,1.124966,-12.09037,1,1,1
9.921486,1.124951,-16.69055,1,1,1
13.05787,1.124963,-20.96989,1,1,1
8.582176,1.124963,-49.05306,0.8,0.8,0.8
9.899071,1.124963,-49.05306,0.8,0.8,0.8
3.728703,4.099991,-30.45757,0.08162404,0.1328682,0.02721176
12.53677,6.708159,-5.281353,0.8,0.8,0.8
18.31021,6.780519,-5.281355,0.8,0.8,0.8
10.88157,2.635031,-46.12724,0.8,0.8,0.8
10.70054,2.430205,-48.16891,0.8,0.8,0.8
3.725861,7.070485,-30.48007,0.08162404,0.1328682,0.02721176
10.88157,4.1451,-46.12724,0.8,0.8,0.8
10.70054,3.735448,-48.16891,0.8,0.8,0.8
3.735657,10.06669,-30.40254,0.08162404,0.1328682,0.02721176
6.673604,10.04114,-30.85954,0.08162404,0.1328682,0.02721176
10.70054,5.579803,-46.35759,0.8,0.8,0.8
10.70054,5.040692,-48.16891,0.8,0.8,0.8
10.88157,7.165239,-46.12724,0.8,0.8,0.8
10.70054,6.345936,-48.16891,0.8,0.8,0.8
10.20087,8.20299,-46.99339,0.8,0.8,0.8
10.70054,7.651177,-48.16891,0.8,0.8,0.8
12.37541,10.18221,-46.32127,0.8,0.8,0.8
1.322567,0.1249621,-50.05951,1,1,1
2.313781,0.1249619,-50.19176,1,1,1
3.304997,0.1249616,-50.32402,1,1,1
3.89658,0.2179816,-51.3414,1,1,1
4.010594,0.366447,-52.85442,1,1,1
8.136351,0.1400593,-51.12096,0.8,0.8,0.8
6.424876,1.124966,-11.81947,1,1,1
9.921486,1.124963,-18.03545,1,1,1
13.36084,1.124963,-20.96989,1,1,1
8.704897,1.124963,-49.05306,0.8,0.8,0.8
10.03736,1.124963,-49.05306,0.8,0.8,0.8
3.891937,4.067682,-30.80296,0.08162404,0.1328682,0.02721176
12.93892,6.71708,-5.281353,0.8,0.8,0.8
18.73528,6.79374,-5.281356,0.8,0.8,0.8
10.88157,2.62177,-46.32285,0.8,0.8,0.8
10.70054,2.420261,-48.33165,0.8,0.8,0.8
3.90974,7.037323,-30.66954,0.08162404,0.1328682,0.02721176
6.564229,6.798994,-32.22594,0.08162404,0.1328682,0.02721176
